meanfreq,sd,median,Q25,Q75,IQR,sp.ent,sfm,mode,meanfun,label
0.127114906,0.087621363,0.118474374,0.039046484,0.214588796,0.175542312,0.962335498,0.746797716,0.010011919,0.198996664,female
0.143132973,0.088920179,0.17550065,0.050247074,0.218829649,0.168582575,0.966102688,0.767904544,0.182782835,0.164229066,female
0.110502983,0.080766112,0.093910355,0.033972179,0.188469861,0.154497682,0.962580214,0.732711489,0.006707883,0.186251707,female
0.139254029,0.083980114,0.151920447,0.05690491,0.212479801,0.155574891,0.975813923,0.822670654,0.2091734,0.19357568,female
0.111153595,0.072246819,0.099960552,0.048323471,0.167061144,0.118737673,0.964882802,0.753861589,0.163747535,0.160143744,female
0.222930326,0.031245051,0.222727273,0.207613636,0.241420455,0.033806818,0.821258978,0.159198046,0.212784091,0.165217783,female
0.218169819,0.040306049,0.22,0.206122449,0.240408163,0.034285714,0.82691365,0.215681092,0.237959184,0.197124746,female
0.223278784,0.042489377,0.231021672,0.206749226,0.24879257,0.042043344,0.859114873,0.222222104,0.234489164,0.192253889,female
0.215388321,0.036483419,0.21522694,0.204978038,0.234904832,0.029926794,0.829633879,0.214976432,0.211537335,0.200699446,female
0.225229966,0.036419903,0.230563166,0.214368341,0.245905632,0.031537291,0.841068765,0.222523693,0.234398782,0.174219187,female
0.211237578,0.033338308,0.212121212,0.200550964,0.230247934,0.02969697,0.830429351,0.201214963,0.204407713,0.171062339,female
0.227536743,0.039723897,0.233846154,0.204615385,0.258076923,0.053461538,0.860543109,0.197276059,0.261153846,0.181804161,female
0.227683168,0.033163319,0.236039604,0.205148515,0.24990099,0.044752475,0.841532604,0.160282962,0.242376238,0.181120641,female
0.222548873,0.029793229,0.225298013,0.208609272,0.241059603,0.032450331,0.826618198,0.149222675,0.229006623,0.178897809,female
0.214581896,0.032225084,0.217438692,0.201035422,0.231553134,0.030517711,0.843964714,0.199944349,0.197983651,0.175978154,female
0.216808914,0.040453524,0.223928571,0.207857143,0.238571429,0.030714286,0.841354748,0.234533485,0.231785714,0.176908583,female
0.21847797,0.042912811,0.215842185,0.204795144,0.248133536,0.043338392,0.849660473,0.251582308,0.209044006,0.187587453,female
0.195366938,0.052070681,0.20465718,0.191617076,0.222043984,0.030426908,0.874574575,0.403534112,0.203570505,0.172325461,female
0.230790543,0.034518481,0.231215227,0.209487555,0.259912152,0.050424597,0.845817953,0.137411804,0.214407028,0.188669158,female
0.229938254,0.03619574,0.235362319,0.217326892,0.25610306,0.038776167,0.850271995,0.191834863,0.253848631,0.196619191,female
0.221970733,0.043472376,0.219759036,0.200963855,0.255903614,0.054939759,0.859833953,0.219356471,0.207228916,0.173613844,female
0.227550491,0.034004852,0.227878788,0.210909091,0.251717172,0.040808081,0.837585728,0.175807992,0.225454545,0.198825275,female
0.219501983,0.034952129,0.221447721,0.199678284,0.243217158,0.043538874,0.863479151,0.197403574,0.206058981,0.184217157,female
0.218647391,0.033345799,0.219147727,0.20125,0.240625,0.039375,0.834887773,0.166016016,0.198068182,0.187419493,female
0.222227856,0.04341729,0.227526882,0.19655914,0.254623656,0.058064516,0.879697533,0.265083173,0.275698925,0.165079236,female
0.226664143,0.035608723,0.228432956,0.210791599,0.249693053,0.038901454,0.848540972,0.188153014,0.222552504,0.18529858,female
0.219184633,0.031278286,0.218686131,0.206014599,0.235445255,0.029430657,0.840193492,0.16536853,0.215824818,0.182605789,female
0.235652844,0.037056869,0.248134328,0.213656716,0.26119403,0.047537313,0.8329447,0.169130422,0.259626866,0.183226741,female
0.212134624,0.032598871,0.216066667,0.196,0.230533333,0.034533333,0.835405883,0.197826068,0.228666667,0.173435467,female
0.217904782,0.033279778,0.216508972,0.201892333,0.236606852,0.034714519,0.832993987,0.176697667,0.219249592,0.181026297,female
0.226650315,0.037314061,0.23374778,0.202912966,0.253641208,0.050728242,0.843057074,0.179239358,0.24071048,0.19356171,female
0.211401313,0.044609028,0.208923077,0.191692308,0.241769231,0.050076923,0.860925187,0.259532141,0.192230769,0.16896376,female
0.219425186,0.037712807,0.226287744,0.195452931,0.244191829,0.048738899,0.861891653,0.21283496,0.193463588,0.179508175,female
0.2219837,0.033770681,0.220383944,0.208656195,0.241884817,0.033228621,0.835669215,0.184223481,0.215497382,0.191292171,female
0.212030757,0.03482229,0.209666137,0.193195548,0.230143084,0.036947536,0.85494239,0.197908817,0.205659777,0.189001677,female
0.225683966,0.034230399,0.234698795,0.209156627,0.245783133,0.036626506,0.812837675,0.174304016,0.240481928,0.190573195,female
0.209008272,0.042727511,0.212385185,0.193718519,0.232711111,0.038992593,0.86457816,0.282264003,0.206577778,0.187478957,female
0.226640031,0.046017846,0.238636364,0.215909091,0.255,0.039090909,0.861786668,0.290297747,0.244090909,0.17432598,female
0.216473486,0.058323352,0.226168224,0.200373832,0.258691589,0.058317757,0.892106022,0.361472534,0.208224299,0.173047768,female
0.199537462,0.061505573,0.220235294,0.184,0.236235294,0.052235294,0.907331792,0.4971578,0.225411765,0.183935826,female
0.209175822,0.055388693,0.221981982,0.191711712,0.242162162,0.05045045,0.890395517,0.377435854,0.226018018,0.161557275,female
0.219691273,0.031192546,0.225065886,0.198828697,0.241054173,0.042225476,0.837611777,0.154594323,0.239414348,0.184824677,female
0.219218722,0.036296406,0.224,0.200666667,0.245,0.044333333,0.852393758,0.199233849,0.2345,0.183481094,female
0.211588338,0.040640238,0.206681716,0.190880361,0.241444695,0.050564334,0.864084997,0.260509988,0.204153499,0.153023882,female
0.206963676,0.055694766,0.216829268,0.195487805,0.23945122,0.043963415,0.893281266,0.365547072,0.213841463,0.181607642,female
0.219733825,0.033701829,0.217826772,0.200629921,0.246047244,0.045417323,0.853801943,0.187255424,0.200188976,0.179655249,female
0.224958019,0.030206365,0.230066667,0.2114,0.241266667,0.029866667,0.82459077,0.157822838,0.236133333,0.175636627,female
0.229328819,0.038242394,0.241174551,0.212854812,0.253050571,0.040195759,0.835509921,0.194871984,0.241174551,0.194431165,female
0.21781586,0.038142858,0.222727273,0.202840909,0.239034091,0.036193182,0.864694538,0.253961289,0.228693182,0.154483193,female
0.21563375,0.039019277,0.217562327,0.199722992,0.23966759,0.039944598,0.861969408,0.256231452,0.209418283,0.182145954,female
0.223532436,0.041782433,0.231397849,0.197419355,0.256344086,0.058924731,0.869302793,0.211917189,0.233978495,0.179013978,female
0.227945965,0.042246116,0.238611825,0.20622108,0.258046272,0.051825193,0.868683727,0.240415398,0.2418509,0.17971545,female
0.232794294,0.038225078,0.243395586,0.205365025,0.265263158,0.059898132,0.844692404,0.154248302,0.256706282,0.185198887,female
0.215536303,0.039200881,0.207472527,0.193846154,0.246153846,0.052307692,0.857408603,0.211433956,0.193846154,0.174002055,female
0.215310828,0.033859603,0.217480064,0.197830941,0.235342903,0.037511962,0.855784518,0.20144844,0.216586922,0.188925174,female
0.223748188,0.03971294,0.223461538,0.201153846,0.252692308,0.051538462,0.852728604,0.212551555,0.207307692,0.174687383,female
0.227806929,0.035062986,0.232195122,0.20402439,0.253536585,0.049512195,0.848077742,0.137375316,0.250121951,0.189972446,female
0.223672002,0.038012989,0.219545455,0.196818182,0.255909091,0.059090909,0.852403714,0.166266168,0.196818182,0.184853233,female
0.224133754,0.059647898,0.24377907,0.204302326,0.266162791,0.061860465,0.873688347,0.332009511,0.273895349,0.196132077,female
0.217978586,0.044916029,0.21569378,0.201403509,0.252759171,0.051355662,0.862451596,0.273082093,0.198724083,0.175742693,female
0.219379008,0.054665158,0.224190801,0.195093697,0.265212947,0.07011925,0.878539237,0.332434969,0.279522998,0.161697073,female
0.2134508,0.043488453,0.213147287,0.192310078,0.244403101,0.052093023,0.875223234,0.276811691,0.198387597,0.181084565,female
0.211927783,0.050643858,0.211842105,0.197105263,0.249052632,0.051947368,0.872602653,0.2846783,0.202263158,0.189264485,female
0.219100411,0.038713493,0.224339909,0.197147193,0.246009105,0.048861912,0.872427132,0.248018777,0.245584219,0.171770251,female
0.230981456,0.03858591,0.241260946,0.203992995,0.259404553,0.055411559,0.857497793,0.199079776,0.267740806,0.174557501,female
0.241380982,0.034486734,0.248443649,0.235921288,0.2619678,0.026046512,0.803027518,0.160075813,0.245939177,0.162343349,female
0.23689484,0.034508631,0.238151002,0.22779661,0.258428351,0.030631741,0.805817063,0.163800315,0.229953775,0.184080392,female
0.227438751,0.035454952,0.234076433,0.212229299,0.247452229,0.03522293,0.832401216,0.195861423,0.237643312,0.159267031,female
0.229041312,0.043024574,0.237473684,0.221052632,0.253473684,0.032421053,0.839625671,0.262860222,0.237473684,0.175148267,female
0.242639127,0.031307596,0.246455907,0.22875208,0.264159734,0.035407654,0.801601504,0.133349513,0.262762063,0.162929041,female
0.234023328,0.035241765,0.242040816,0.214285714,0.25755102,0.043265306,0.838263061,0.171756764,0.253061224,0.168160458,female
0.231254419,0.04381445,0.233410214,0.210345964,0.26985173,0.059505766,0.8407643,0.233163713,0.27261944,0.17756384,female
0.240723722,0.03776555,0.251019108,0.230063694,0.260382166,0.030318471,0.810896792,0.188826808,0.251910828,0.176911801,female
0.238363862,0.033958351,0.24137931,0.227335423,0.258056426,0.030721003,0.811641935,0.152090761,0.253667712,0.180283842,female
0.242081615,0.04266722,0.254632479,0.234051282,0.268512821,0.034461538,0.823537177,0.229494685,0.264205128,0.17970137,female
0.234879939,0.034471977,0.238415842,0.223762376,0.255841584,0.032079208,0.823732335,0.178190183,0.22970297,0.18359419,female
0.247040684,0.03804082,0.256631259,0.237936267,0.268528073,0.030591806,0.800841857,0.161888011,0.272352049,0.191864373,female
0.22303131,0.035831877,0.227906977,0.213381038,0.24293381,0.029552773,0.844584272,0.219554634,0.227406082,0.17793552,female
0.235686019,0.038505756,0.242191781,0.229041096,0.258630137,0.029589041,0.8187719,0.204902608,0.249315068,0.17575911,female
0.232222065,0.036569625,0.233538913,0.218325991,0.254508076,0.036182085,0.832289261,0.193742111,0.226138032,0.182947689,female
0.226452461,0.031232913,0.224909747,0.213285199,0.246642599,0.033357401,0.812386254,0.153970469,0.222888087,0.196945184,female
0.231644001,0.035353834,0.231737892,0.215783476,0.258860399,0.043076923,0.837505356,0.182765198,0.221766382,0.192178605,female
0.225668322,0.033965821,0.23319403,0.204776119,0.248656716,0.043880597,0.843486616,0.182467409,0.23319403,0.175208557,female
0.235667829,0.03556831,0.24006483,0.222366288,0.257763371,0.035397083,0.828406479,0.17718255,0.242787682,0.190730514,female
0.230991781,0.031246019,0.229987849,0.214678007,0.251761847,0.03708384,0.834184813,0.140838949,0.2218226,0.191741264,female
0.23649767,0.033127671,0.241568627,0.222810458,0.258039216,0.035228758,0.819932966,0.152012197,0.25254902,0.182796409,female
0.236732245,0.032934598,0.242885906,0.226442953,0.25557047,0.029127517,0.819872828,0.163262407,0.246644295,0.15888758,female
0.232292885,0.036868207,0.23745098,0.225555556,0.251176471,0.025620915,0.818783187,0.196225385,0.230130719,0.172606121,female
0.238730162,0.034512753,0.246689655,0.224482759,0.260689655,0.036206897,0.821815682,0.170172717,0.260689655,0.188404553,female
0.225288268,0.03408343,0.22853835,0.212735166,0.247178003,0.034442836,0.846499148,0.203653642,0.215166425,0.166322047,female
0.22605443,0.045661224,0.231304348,0.204034783,0.260521739,0.056486957,0.861339261,0.280192401,0.260521739,0.155547797,female
0.235331862,0.035094709,0.236993464,0.217777778,0.263986928,0.04620915,0.829820811,0.170795229,0.218235294,0.173990667,female
0.224207222,0.032266432,0.230322581,0.212258065,0.240483871,0.028225806,0.82444586,0.169864386,0.231827957,0.187532761,female
0.234231983,0.031841954,0.238263386,0.221649783,0.252850941,0.031201158,0.826262943,0.153974352,0.246772793,0.175597959,female
0.232346856,0.035586191,0.240067114,0.224563758,0.250872483,0.026308725,0.821219621,0.197019344,0.248993289,0.189391904,female
0.236702867,0.035746074,0.247346939,0.224489796,0.25877551,0.034285714,0.823211063,0.18290227,0.248571429,0.185297393,female
0.231746423,0.033505775,0.236955224,0.22358209,0.246985075,0.023402985,0.819509771,0.178301153,0.237791045,0.182589099,female
0.244356447,0.03180948,0.252994924,0.231675127,0.265786802,0.034111675,0.808986263,0.114350635,0.25394247,0.1749336,female
0.229128962,0.038425498,0.231253482,0.205125348,0.258941504,0.053816156,0.851358177,0.202109348,0.194986072,0.172266177,female
0.229655583,0.041493478,0.239626168,0.201495327,0.263551402,0.062056075,0.860795691,0.227796325,0.264672897,0.177046977,female
0.219048909,0.032994782,0.222068966,0.209195402,0.232796935,0.023601533,0.811783909,0.194126339,0.222605364,0.18150977,female
0.251123759,0.034210278,0.26122449,0.247346939,0.273469388,0.026122449,0.780358791,0.122429552,0.27755102,0.185008476,female
0.234898108,0.04167004,0.241852861,0.212479564,0.26893733,0.056457766,0.847179005,0.211837031,0.277711172,0.195481058,female
0.240940605,0.039322112,0.251629956,0.227782673,0.266020558,0.038237885,0.822503569,0.202261066,0.265198238,0.165648762,female
0.229128716,0.031967989,0.232010309,0.21685567,0.246804124,0.029948454,0.835541537,0.166957153,0.225154639,0.166135785,female
0.234016328,0.033883018,0.236537313,0.220656716,0.254925373,0.034268657,0.831456803,0.168651964,0.221910448,0.197109286,female
0.231515301,0.037579836,0.23211094,0.213990755,0.25972265,0.045731895,0.844427117,0.204914221,0.226070878,0.174887388,female
0.225222031,0.035246187,0.221416804,0.208962109,0.250939044,0.041976936,0.845708121,0.192119255,0.213113674,0.17621639,female
0.227054634,0.033831959,0.226074074,0.212385185,0.246814815,0.03442963,0.839793633,0.182015618,0.217362963,0.165738394,female
0.229929333,0.035778399,0.235367847,0.223160763,0.250245232,0.027084469,0.833296551,0.21122717,0.22506812,0.181026185,female
0.238154757,0.031897326,0.24311828,0.228817204,0.257043011,0.028225806,0.81551291,0.152197141,0.229193548,0.174311965,female
0.223609704,0.033286327,0.226915888,0.211962617,0.240373832,0.028411215,0.834978973,0.186740777,0.224299065,0.17277495,female
0.229677906,0.033959133,0.232105263,0.219210526,0.251263158,0.032052632,0.840641596,0.189225376,0.223631579,0.182946383,female
0.23530398,0.037734425,0.240384615,0.224230769,0.258076923,0.033846154,0.831855965,0.200270584,0.249615385,0.190715841,female
0.241219727,0.038939617,0.251494845,0.227680412,0.267371134,0.039690722,0.831150826,0.201934589,0.251494845,0.170944408,female
0.239603505,0.031917135,0.245438283,0.230912343,0.258461538,0.027549195,0.811521585,0.142179028,0.262969589,0.166807673,female
0.243266303,0.037653497,0.256401945,0.22917342,0.26547812,0.0363047,0.811304936,0.181158208,0.256401945,0.186962905,female
0.239258548,0.031241768,0.240631912,0.222496051,0.264075829,0.041579779,0.812133122,0.119985195,0.220726698,0.183482213,female
0.234359874,0.033201029,0.236741573,0.219438202,0.255617978,0.036179775,0.835651095,0.16593837,0.228483146,0.182488873,female
0.238050797,0.035665784,0.240592593,0.225659259,0.264237037,0.038577778,0.82575009,0.179702403,0.231051852,0.176810167,female
0.236232301,0.041140563,0.244933586,0.227931689,0.260341556,0.032409867,0.831379067,0.23532244,0.243339658,0.179134044,female
0.223881963,0.034752204,0.226490939,0.211268534,0.241252059,0.029983526,0.830293397,0.200924391,0.232026359,0.193440847,female
0.234866865,0.034749143,0.241422222,0.218607407,0.25677037,0.038162963,0.829284329,0.180232875,0.239762963,0.185881839,female
0.237093052,0.034845408,0.243703704,0.218974359,0.261652422,0.042678063,0.831820841,0.167051611,0.249287749,0.187856096,female
0.227773489,0.038479599,0.231051852,0.209481481,0.255525926,0.046044444,0.852518366,0.216792239,0.21197037,0.185289426,female
0.211671084,0.0322757,0.216303318,0.189763033,0.230015798,0.040252765,0.830040121,0.161779953,0.220726698,0.16747746,female
0.219896295,0.038327518,0.214028777,0.201438849,0.245755396,0.044316547,0.843432236,0.205029404,0.207985612,0.178067738,female
0.211706579,0.035906952,0.207552448,0.195020979,0.23613986,0.041118881,0.842247862,0.222646136,0.196195804,0.170170989,female
0.205005595,0.038379398,0.20561194,0.191820896,0.224835821,0.033014925,0.855858834,0.286571193,0.193910448,0.151701006,female
0.209420143,0.033055017,0.208635682,0.197301349,0.225427286,0.028125937,0.829098951,0.214756918,0.208635682,0.15468997,female
0.213095258,0.037240893,0.217305503,0.199240987,0.232713472,0.033472486,0.843428056,0.256797439,0.227931689,0.160390615,female
0.235135359,0.033801881,0.240333333,0.21175,0.26075,0.049,0.835770576,0.136890897,0.278833333,0.185267028,female
0.206872787,0.033482377,0.206979362,0.191219512,0.222739212,0.0315197,0.838478746,0.219709995,0.203827392,0.148697299,female
0.215239227,0.031032843,0.213730408,0.197931034,0.228213166,0.030282132,0.820713892,0.147658117,0.222946708,0.180194296,female
0.213737519,0.031320699,0.215566836,0.197089679,0.233096447,0.036006768,0.830999899,0.176066274,0.230253807,0.169202403,female
0.212189915,0.043190431,0.215153374,0.188957055,0.245644172,0.056687117,0.877668869,0.31439768,0.188957055,0.139942478,female
0.210748881,0.032271065,0.20979351,0.198230088,0.227551622,0.029321534,0.823666402,0.200992508,0.19699115,0.171741853,female
0.219168274,0.033300999,0.207586207,0.201149425,0.244597701,0.043448276,0.799617252,0.138465406,0.200613027,0.183255446,female
0.210290728,0.034952263,0.210116473,0.199866889,0.225490849,0.02562396,0.82728022,0.231488399,0.206855241,0.156599981,female
0.212587563,0.039166248,0.214625551,0.189955947,0.240939794,0.050983847,0.859329838,0.264273014,0.191600587,0.169719922,female
0.216850926,0.037321845,0.219628253,0.199851301,0.23732342,0.037472119,0.849595186,0.242676796,0.228475836,0.160098839,female
0.208559075,0.039420261,0.210734633,0.196881559,0.227106447,0.030224888,0.840138536,0.276033036,0.212413793,0.17152469,female
0.21193939,0.036627576,0.215716487,0.195439137,0.233836672,0.038397535,0.853033049,0.241734562,0.219167951,0.166112521,female
0.203774998,0.028353994,0.201666667,0.192777778,0.216111111,0.023333333,0.806491077,0.171509339,0.199444444,0.184153003,female
0.221137234,0.037263248,0.218693982,0.20184379,0.249167734,0.047323944,0.853367516,0.216921378,0.201126761,0.178966943,female
0.212189915,0.043190431,0.215153374,0.188957055,0.245644172,0.056687117,0.877668869,0.31439768,0.188957055,0.139942478,female
0.215938526,0.037192532,0.219633028,0.201651376,0.233761468,0.032110092,0.848908637,0.239970164,0.225198777,0.169926849,female
0.217128649,0.038047712,0.21828201,0.202852512,0.238249595,0.035397083,0.856229266,0.251555405,0.216466775,0.183539948,female
0.227865415,0.03504936,0.233333333,0.213522013,0.247861635,0.034339623,0.841556747,0.200612721,0.236855346,0.175334185,female
0.211289835,0.039753567,0.211048253,0.191480865,0.236206323,0.044725458,0.865187976,0.267505115,0.192878536,0.149306313,female
0.22366165,0.03590085,0.228631579,0.205473684,0.245894737,0.040421053,0.850602032,0.20839209,0.24,0.17003028,female
0.209221001,0.035240891,0.207725632,0.191552347,0.228953069,0.037400722,0.852238427,0.22929576,0.206209386,0.161701797,female
0.221671113,0.027296665,0.223519313,0.211902718,0.232331903,0.020429185,0.792244161,0.140094701,0.229928469,0.163056459,female
0.220354296,0.032784191,0.221004862,0.204213938,0.237341977,0.033128039,0.830597036,0.182072853,0.202398703,0.18078707,female
0.216292317,0.038381177,0.21800363,0.197168784,0.239854809,0.042686025,0.861764507,0.255363319,0.221052632,0.148478277,female
0.211986629,0.033014711,0.206761566,0.197793594,0.228683274,0.03088968,0.813970619,0.186809083,0.199786477,0.162455369,female
0.227476157,0.03915691,0.239361393,0.195878084,0.258867925,0.06298984,0.845578898,0.190570767,0.259274311,0.178029908,female
0.217874989,0.042109537,0.213576642,0.194671533,0.251386861,0.056715328,0.865737569,0.26214511,0.207445255,0.176306958,female
0.214264747,0.030725944,0.216551724,0.204137931,0.226896552,0.022758621,0.804506808,0.187840872,0.215862069,0.17040601,female
0.2159557,0.037626742,0.22121547,0.200589319,0.236685083,0.036095764,0.8481373,0.239802287,0.213996317,0.176931482,female
0.224343594,0.038188986,0.228888889,0.205333333,0.248,0.042666667,0.858787357,0.234145224,0.235111111,0.174055441,female
0.222995668,0.035733535,0.2214791,0.20437299,0.249839228,0.045466238,0.858209087,0.190743582,0.219678457,0.170130971,female
0.214056833,0.028449897,0.21083004,0.203636364,0.232411067,0.028774704,0.799338597,0.157703956,0.204743083,0.171006606,female
0.216875274,0.034971488,0.217861976,0.205737483,0.237185386,0.031447903,0.84984388,0.22923635,0.215967524,0.165314074,female
0.209738077,0.033350612,0.210605187,0.19204611,0.226743516,0.034697406,0.837836891,0.20197064,0.18962536,0.18039526,female
0.219963868,0.04054603,0.220186916,0.194766355,0.25046729,0.055700935,0.874493552,0.241774331,0.219439252,0.15383109,female
0.224265799,0.037406237,0.22031348,0.20539185,0.252351097,0.046959248,0.849611579,0.18954016,0.210219436,0.171640953,female
0.219411767,0.037629765,0.22358209,0.207701493,0.236955224,0.029253731,0.842207981,0.238604234,0.224835821,0.151013005,female
0.227341458,0.032043878,0.233809524,0.212380952,0.243809524,0.031428571,0.819732816,0.164393218,0.240952381,0.18059586,female
0.214310592,0.033161995,0.214117647,0.200392157,0.232418301,0.032026144,0.842787771,0.204399162,0.209542484,0.173077074,female
0.227390475,0.037933755,0.236297641,0.205299456,0.254083485,0.048784029,0.853293811,0.201798771,0.254083485,0.170894919,female
0.219834427,0.031331382,0.221029641,0.208361934,0.237628705,0.029266771,0.826339845,0.166085422,0.221029641,0.15929915,female
0.224762461,0.040429374,0.233127753,0.190367107,0.258208517,0.06784141,0.835932169,0.171572464,0.257386197,0.188755267,female
0.213947534,0.037013575,0.205035461,0.193120567,0.246241135,0.053120567,0.840940669,0.20771299,0.203049645,0.166661999,female
0.206663807,0.034882028,0.203104478,0.189731343,0.229014925,0.039283582,0.849172328,0.21955215,0.18680597,0.184693913,female
0.224028657,0.040848306,0.231012007,0.205077187,0.250703259,0.045626072,0.858731412,0.254268331,0.242058319,0.179330178,female
0.207189192,0.036005503,0.207930435,0.195269565,0.225947826,0.030678261,0.844252287,0.239364269,0.207930435,0.175135889,female
0.209110997,0.037111033,0.210314843,0.193523238,0.227946027,0.034422789,0.847448439,0.245052366,0.210314843,0.176628087,female
0.218750611,0.037697604,0.218086957,0.20173913,0.238608696,0.036869565,0.85163638,0.211561932,0.219130435,0.159764959,female
0.217759835,0.041661622,0.216950355,0.195602837,0.25070922,0.055106383,0.873430558,0.274318597,0.204042553,0.180080925,female
0.225945583,0.037586004,0.236631579,0.200842105,0.249263158,0.048421053,0.847965294,0.200914206,0.241684211,0.141374381,female
0.217310903,0.036351338,0.222214765,0.201543624,0.239597315,0.038053691,0.84875364,0.235573084,0.220805369,0.165121382,female
0.208652413,0.034758824,0.205302013,0.193557047,0.224563758,0.031006711,0.833911908,0.201189943,0.196845638,0.167120586,female
0.218040353,0.033774168,0.217351598,0.205844749,0.239939117,0.034094368,0.840151129,0.201676871,0.208828006,0.174047087,female
0.214634453,0.037498313,0.22,0.195238095,0.241904762,0.046666667,0.857046228,0.239747666,0.245238095,0.167429399,female
0.196580118,0.064125091,0.212538012,0.194853801,0.234807018,0.039953216,0.883339786,0.394003372,0.235461988,0.185740165,female
0.200791916,0.047446889,0.208073394,0.193944954,0.220917431,0.026972477,0.860974428,0.35523219,0.194373089,0.16750425,female
0.198941667,0.050255373,0.198039735,0.190622517,0.230675497,0.04005298,0.845365359,0.326310263,0.193589404,0.154707136,female
0.189935652,0.055709893,0.199165217,0.184069565,0.216695652,0.032626087,0.862720339,0.368706604,0.198191304,0.175850985,female
0.191167916,0.062486371,0.203636364,0.185352113,0.229090909,0.043738796,0.908183999,0.497986821,0.201485275,0.166722172,female
0.202975109,0.054819089,0.217581864,0.192191436,0.234861461,0.042670025,0.898098696,0.43828812,0.225692695,0.177603286,female
0.187942429,0.058996367,0.203764115,0.186198243,0.218519448,0.032321205,0.887240711,0.430968607,0.215708908,0.166403413,female
0.210705839,0.05284251,0.218710645,0.1994003,0.245997001,0.046596702,0.868914321,0.335046159,0.205697151,0.160606589,female
0.196092377,0.054330641,0.208,0.195555556,0.220444444,0.024888889,0.870377624,0.429568485,0.2,0.181614977,female
0.201184956,0.050161125,0.212034188,0.195282051,0.223042735,0.027760684,0.855608265,0.357939313,0.219213675,0.173626786,female
0.1934236,0.067777418,0.215055556,0.189777778,0.233333333,0.043555556,0.90570512,0.467444386,0.217388889,0.181842912,female
0.226478185,0.038494419,0.230704225,0.203887324,0.254366197,0.050478873,0.845691298,0.176644894,0.231887324,0.199270011,female
0.18421457,0.054246142,0.19591195,0.182704403,0.213522013,0.03081761,0.8836159,0.467783153,0.194150943,0.16656124,female
0.205306866,0.039340583,0.20449923,0.192850539,0.223913713,0.031063174,0.838100692,0.231698965,0.198890601,0.162556661,female
0.198508319,0.067908024,0.221290323,0.186967742,0.248387097,0.061419355,0.910603119,0.503046529,0.22716129,0.171276212,female
0.190139523,0.061483823,0.203532609,0.168532609,0.230163043,0.061630435,0.920571254,0.531726839,0.202771739,0.17373559,female
0.179583907,0.071418221,0.209896296,0.129422222,0.230637037,0.101214815,0.927910176,0.598892639,0.232296296,0.167092874,female
0.196553749,0.050625265,0.207728614,0.195752212,0.217227139,0.021474926,0.839455543,0.320726671,0.213097345,0.165172452,female
0.183958715,0.064458921,0.203031204,0.149777117,0.231322437,0.081545319,0.928563862,0.620969071,0.200534918,0.166797307,female
0.158390305,0.071220074,0.182668863,0.095024712,0.214497529,0.119472817,0.95982084,0.716360765,0.196968699,0.165075079,female
0.159802012,0.071308281,0.196956522,0.093043478,0.21173913,0.118695652,0.938253948,0.631148109,0.205652174,0.18070962,female
0.157635536,0.072363707,0.172337483,0.090622407,0.216874136,0.126251729,0.957702539,0.675623895,0.195573997,0.169987067,female
0.198872415,0.06988339,0.222787551,0.186414073,0.247036536,0.060622463,0.924548105,0.509935538,0.215588633,0.181328564,female
0.218154765,0.041317394,0.221437908,0.200849673,0.238366013,0.03751634,0.852186943,0.250218309,0.229215686,0.183671033,female
0.187522619,0.064862902,0.207407407,0.153960114,0.229344729,0.075384615,0.918471169,0.549184492,0.213390313,0.174139609,female
0.21072579,0.04906017,0.212701754,0.198947368,0.235298246,0.036350877,0.852208582,0.294211196,0.205824561,0.192963644,female
0.187363484,0.069257867,0.207822222,0.188325926,0.227318519,0.038992593,0.897502604,0.449708111,0.209481481,0.181871355,female
0.186625962,0.062458025,0.205643154,0.188215768,0.223457815,0.035242047,0.872736949,0.398908643,0.22384509,0.156445339,female
0.151091377,0.06694048,0.147940299,0.099044776,0.212298507,0.113253731,0.970128476,0.725124786,0.212298507,0.179934083,female
0.219245666,0.041489352,0.221403974,0.205086093,0.243284768,0.038198675,0.858697309,0.253922375,0.212503311,0.17248969,female
0.19833254,0.05789376,0.213906977,0.197953488,0.232465116,0.034511628,0.876049858,0.400094439,0.232465116,0.175645349,female
0.189877516,0.068551338,0.212912482,0.161893831,0.237819225,0.075925395,0.917492513,0.532261756,0.216527977,0.17692141,female
0.213771735,0.041064893,0.22019802,0.203564356,0.236039604,0.032475248,0.845656573,0.279938496,0.222178218,0.183704222,female
0.217736489,0.042378321,0.214586895,0.205014245,0.248888889,0.043874644,0.836693304,0.241563239,0.203418803,0.185183358,female
0.21607751,0.045885871,0.220434783,0.197391304,0.246956522,0.049565217,0.857191129,0.266048355,0.196956522,0.18291638,female
0.213027424,0.040583718,0.217259923,0.203636364,0.233034571,0.029398207,0.846437297,0.251420512,0.219769526,0.18010291,female
0.216980153,0.036655954,0.214044444,0.199940741,0.238103704,0.038162963,0.841094899,0.204986876,0.214044444,0.173939509,female
0.213487728,0.034628612,0.210245614,0.199438596,0.228421053,0.028982456,0.819726057,0.188261693,0.199438596,0.174099524,female
0.190483599,0.058640716,0.201798817,0.191526627,0.222343195,0.030816568,0.888388121,0.462918989,0.198153846,0.17533216,female
0.193710279,0.044504838,0.196040172,0.188005739,0.211305595,0.023299857,0.833855576,0.312553672,0.189612626,0.162083853,female
